stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
U1572Z2,"Jílové u Prahy,Čs.armády",49.89522,14.498969,0,,0
U1571Z2,"Pohoří,Chotouň",49.90049,14.511899,0,,0
U1570Z2,"Pohoří",49.90056,14.524999,0,,0
U4167Z2,"Pohoří,Pohorka",49.897359,14.532766,0,,2
U1569Z2,"Pohoří,Skalsko",49.89302,14.540399,0,,0
U1568Z2,"Pohoří,Markvart",49.89212,14.550699,0,,0
U1536Z5,"Sulice,Želivec",49.914879,14.581634,0,,0
U1696Z1,"Strančice,žel.st.",49.949311,14.67818,0,,2
U1927Z2,"Strančice,Svojšovice",49.958521,14.656328,0,,0
U1585Z1,"Strančice,Všechromy,náves",49.948966,14.650898,0,,0
U1893Z1,"Strančice,Otice",49.963981,14.645389,0,,0
U1585Z2,"Strančice,Všechromy,náves",49.948883,14.650798,0,,0
U1694Z2,"Strančice,rozc.průmyslová zóna",49.943701,14.648019,0,,0
U1901Z2,"Strančice,Kašovice",49.944461,14.639749,0,,0
U1902Z1,"Strančice,Předboř",49.945821,14.628079,0,,0
U1901Z1,"Strančice,Kašovice",49.944531,14.639859,0,,0
U1694Z1,"Strančice,rozc.průmyslová zóna",49.943681,14.64806,0,,0
U1695Z1,"Strančice,Všechromy",49.948321,14.656339,0,,0
U2209Z1,"Strančice,škola",49.947183,14.674598,0,,0
U2559Z2,"Kunice,U Dálnice",49.939461,14.668527,0,,2
U1697Z2,"Kunice",49.935981,14.669329,0,,0
U1698Z2,"Kunice,Vidovice,zámek",49.927871,14.66644,0,,2
U4158Z2,"Kunice,Vidovice",49.923743,14.667548,0,,2
U1699Z3,"Kunice,Vidovice,Bonavita",49.921281,14.66692,0,,2
U1561Z2,"Kamenice,Všedobrovice",49.91716,14.609979,0,,0
U1560Z2,"Kamenice,Štiřín",49.91628,14.600809,0,,0
U2497Z3,"Hradištko,U Rybníčku",49.865259,14.410767,0,,0
U2498Z1,"Hradištko,Zámek",49.86775,14.4091,0,,0
U2499Z1,"Hradištko,Osada",49.868362,14.420655,0,,0
U2512Z1,"Hradištko,Pikovice,Pod Medníkem",49.873325,14.431867,0,,0
U2500Z1,"Hradištko,Pikovice,Obec",49.874729,14.427096,0,,0
U2501Z1,"Hradištko,Pikovice,Most",49.877054,14.427393,0,,0
U2500Z2,"Hradištko,Pikovice,Obec",49.874698,14.427051,0,,0
U2512Z2,"Hradištko,Pikovice,Pod Medníkem",49.873333,14.432811,0,,0
U2499Z2,"Hradištko,Osada",49.868419,14.420747,0,,0
U2498Z2,"Hradištko,Zámek",49.867651,14.410689,0,,0
U2497Z2,"Hradištko,U Rybníčku",49.864837,14.410877,0,,0
U2496Z2,"Hradištko,Rajchardov",49.86167,14.406075,0,,2
U2495Z2,"Hradištko,Brunšov",49.855821,14.402773,0,,2
U2490Z2,"Štěchovice",49.851902,14.406296,0,,0
U2489Z2,"Davle,U Kiliána",49.879781,14.389179,0,,0
U1764Z2,"Davle,Obec",49.890817,14.399579,0,,0
U1764Z1,"Davle,Obec",49.890015,14.398696,0,,0
U2489Z1,"Davle,U Kiliána",49.879803,14.389029,0,,0
U4279Z1,"Davle,Portus",49.875734,14.390863,0,,2
U2490Z1,"Štěchovice",49.851692,14.406249,0,,0
U2495Z1,"Hradištko,Brunšov",49.855778,14.402863,0,,2
U2496Z1,"Hradištko,Rajchardov",49.862247,14.406636,0,,2
U2515Z1,"Slapy,Na Polesí",49.820491,14.385921,0,,0
U2516Z3,"Slapy,Motorest",49.816644,14.395758,0,,0
U2519Z1,"Slapy,Na Rovínku",49.819577,14.406389,0,,0
U2520Z1,"Štěchovice,Třebenice",49.824807,14.439787,0,,0
U2521Z1,"Rabyně,Hl.přístav",49.822757,14.432139,0,,0
U2522Z1,"Rabyně,Nová Rabyně",49.810183,14.429442,0,,0
U2522Z2,"Rabyně,Nová Rabyně",49.810387,14.429531,0,,0
U2521Z2,"Rabyně,Hl.přístav",49.822696,14.431941,0,,0
U2520Z2,"Štěchovice,Třebenice",49.824848,14.43975,0,,0
U2519Z2,"Slapy,Na Rovínku",49.819614,14.40635,0,,0
U2516Z4,"Slapy,Motorest",49.816773,14.395585,0,,0
U2515Z2,"Slapy,Na Polesí",49.820866,14.385983,0,,0
U2491Z1,"Štěchovice,Nad Horou",49.849834,14.403188,0,,0
U2492Z1,"Štěchovice,Masečín,Chrástky",49.853395,14.388061,0,,0
U2493Z1,"Štěchovice,Masečín",49.85072,14.381075,0,,0
U2493Z2,"Štěchovice,Masečín",49.850781,14.381179,0,,0
U2492Z2,"Štěchovice,Masečín,Chrástky",49.853437,14.387726,0,,0
U2491Z2,"Štěchovice,Nad Horou",49.849723,14.403027,0,,0
U2488Z1,"Rabyně,Stromeč",49.799797,14.440677,0,,0
U2487Z1,"Rabyně,Loutí",49.799896,14.457581,0,,0
U2543Z3,"Rabyně,Rozc.Blaženice",49.791819,14.471614,0,,0
U2544Z1,"Rabyně,Blaženice",49.789361,14.469962,0,,0
U2545Z1,"Neveklov,Jablonka",49.778335,14.464792,0,,0
U2546Z1,"Neveklov,Jablonná",49.780072,14.451058,0,,0
U2546Z2,"Neveklov,Jablonná",49.780013,14.450913,0,,0
U2545Z2,"Neveklov,Jablonka",49.778402,14.46491,0,,0
U2544Z2,"Rabyně,Blaženice",49.789333,14.470047,0,,0
U2543Z4,"Rabyně,Rozc.Blaženice",49.792025,14.471683,0,,0
U2487Z2,"Rabyně,Loutí",49.800026,14.457358,0,,0
U2488Z2,"Rabyně,Stromeč",49.800179,14.443655,0,,0
U1756Z1,"Měchenice,Žel.st.",49.911012,14.384199,0,,0
U1755Z1,"Měchenice,Samoobsluha",49.90816,14.389513,0,,0
U2547Z1,"Rabyně,Měřín",49.78982,14.430015,0,,0
U2547Z2,"Rabyně,Měřín",49.789762,14.43002,0,,0
U2516Z1,"Slapy,Motorest",49.816884,14.394656,0,,0
U2523Z1,"Slapy,Jednota",49.812775,14.398399,0,,0
U2524Z1,"Buš",49.80331,14.383943,0,,0
U2525Z1,"Čím,Hrdlička",49.783022,14.385389,0,,0
U2526Z1,"Čím",49.779815,14.376724,0,,0
U2534Z1,"Korkyně",49.780378,14.352047,0,,0
U2536Z1,"Nový Knín,Sudovice",49.786759,14.307543,0,,0
U2537Z2,"Nový Knín",49.788243,14.293208,0,,0
U2536Z2,"Nový Knín,Sudovice",49.786692,14.307789,0,,0
U2534Z2,"Korkyně",49.780251,14.352253,0,,0
U2526Z2,"Čím",49.779768,14.376836,0,,0
U2525Z2,"Čím,Hrdlička",49.783204,14.385887,0,,0
U2524Z2,"Buš",49.803259,14.384282,0,,0
U2523Z2,"Slapy,Jednota",49.812704,14.398664,0,,0
U2516Z2,"Slapy,Motorest",49.817081,14.394764,0,,0
U4723Z1,"Nový Knín,Starý Knín",49.787846,14.281913,0,,2
U4722Z1,"Mokrovraty,U Statku",49.79348,14.258539,0,,2
U3010Z1,"Mokrovraty",49.795758,14.249365,0,,2
U2855Z1,"Mokrovraty,Vilová čtvrť",49.794413,14.234776,0,,2
U4720Z1,"Mokrovraty,Pouště,Rozc.",49.787408,14.223734,0,,2
U4718Z1,"Stará Huť,Knínská",49.785242,14.206578,0,,2
U2856Z1,"Stará Huť,Žel.zast.",49.785533,14.198391,0,,2
U1850Z3,"Dobříš,žel.st.",49.788866,14.184688,0,,0
U1851Z3,"Dobříš,nám.",49.781335,14.170013,0,,0
U1850Z4,"Dobříš,žel.st.",49.788776,14.184634,0,,0
U2856Z2,"Stará Huť,Žel.zast.",49.785429,14.198401,0,,2
U4718Z2,"Stará Huť,Knínská",49.785062,14.20658,0,,2
U4720Z2,"Mokrovraty,Pouště,Rozc.",49.787292,14.223902,0,,2
U2855Z2,"Mokrovraty,Vilová čtvrť",49.794333,14.234901,0,,2
U3010Z2,"Mokrovraty",49.79557,14.249465,0,,2
U4722Z2,"Mokrovraty,U Statku",49.793291,14.258514,0,,2
U4723Z2,"Nový Knín,Starý Knín",49.787862,14.281663,0,,2
U2540Z1,"Nový Knín,Libčice",49.754868,14.308622,0,,0
U4735Z1,"Borotice,Dražetice",49.74518,14.295849,0,,2
U4734Z1,"Nový Knín,Chramiště",49.765176,14.275585,0,,2
U4733Z1,"Nový Knín,Kozí Hory,Besídka",49.767497,14.264279,0,,2
U4732Z1,"Nový Knín,Kozí Hory",49.776542,14.268543,0,,2
U4731Z1,"Nový Knín,Mlýn",49.782118,14.278929,0,,2
U4730Z1,"Nový Knín,Starý Knín,Na Vyšehradě",49.784939,14.285913,0,,2
U2534Z4,"Korkyně",49.780787,14.351791,0,,0
U2533Z2,"Korkyně,Křížov",49.788642,14.352497,0,,0
U2530Z1,"Nové Dvory,Krámy",49.799487,14.338048,0,,0
U2531Z1,"Nové Dvory",49.802603,14.357306,0,,0
U2528Z2,"Nové Dvory,Nová Hospoda",49.800031,14.364909,0,,0
U2538Z2,"Nový Knín,ELKO",49.788777,14.290778,0,,0
U2539Z2,"Nový Knín,Sokolovna",49.792609,14.290422,0,,0
U1847Z2,"Malá Hraštice,Velká Hraštice",49.803738,14.281497,0,,0
U1845Z2,"Malá Hraštice",49.80751,14.278519,0,,0
U1737Z1,"Nová Ves p.Pleší,Rozcestí k Nemocnici",49.83757,14.277949,0,,0
U1738Z2,"Nová Ves p.Pleší,Nemocnice",49.83419,14.283599,0,,0
U1737Z2,"Nová Ves p.Pleší,Rozcestí k Nemocnici",49.83754,14.277819,0,,0
U2376Z2,"Nová Ves p.Pleší,Včelník",49.8443,14.279459,0,,0
U1735Z2,"Zahořany",49.85059,14.287169,0,,0
U1503Z4,"Dolní Břežany,Obecní úřad",49.963301,14.455979,0,,0
U1330Z4,"Jesenice",49.968438,14.512438,0,,0
U1536Z4,"Sulice,Želivec",49.915381,14.582779,0,,0
U1560Z1,"Kamenice,Štiřín",49.916251,14.600919,0,,0
U1561Z1,"Kamenice,Všedobrovice",49.917301,14.610319,0,,0
U1600Z1,"Velké Popovice,Todice",49.922051,14.64896,0,,0
U1699Z4,"Kunice,Vidovice,Bonavita",49.920891,14.666479,0,,2
U4158Z1,"Kunice,Vidovice",49.923807,14.667813,0,,2
U1698Z1,"Kunice,Vidovice,zámek",49.927951,14.66653,0,,2
U1697Z1,"Kunice",49.936081,14.66933,0,,0
U2559Z1,"Kunice,U Dálnice",49.939678,14.66879,0,,2
U1826Z3,"Brandýs n.L.-St.Bol.,Pražská",50.184159,14.657129,0,,0
U1943Z1,"Brandýs n.L.-St.Bol.,Sídl.u nádr.",50.18538,14.652138,0,,2
U1944Z2,"Brandýs n.L.-St.Bol.,V Olšinkách",50.186708,14.647674,0,,2
U3356Z1,"Brandýs n.L.-St.Bol.,Brázdimská",50.187915,14.648841,0,,0
U1948Z2,"Brandýs n.L.-St.Bol.,Nem.",50.188512,14.652426,0,,2
U1827Z2,"Brandýs n.L.-St.Bol.,Nám.",50.185602,14.659794,0,,2
U1826Z2,"Brandýs n.L.-St.Bol.,Pražská",50.183279,14.657549,0,,2
U1824Z2,"Brandýs n.L.-St.Bol.,Vrábí",50.178119,14.653815,0,,2
U1950Z2,"Brandýs n.L.-St.Bol.,Continental",50.17609,14.658838,0,,2
U1996Z2,"Brandýs n.L.-St.Bol.,Baumit",50.175919,14.665755,0,,2
U2457Z2,"Zápy,Tesco Brandýs n.L.",50.176716,14.670882,0,,0
U897Z9,"Černý Most",50.108534,14.57615,0,,0
U2457Z1,"Zápy,Tesco Brandýs n.L.",50.176566,14.669599,0,,0
U1996Z1,"Brandýs n.L.-St.Bol.,Baumit",50.176023,14.665353,0,,2
U1950Z1,"Brandýs n.L.-St.Bol.,Continental",50.176249,14.658501,0,,2
U1824Z1,"Brandýs n.L.-St.Bol.,Vrábí",50.177869,14.653695,0,,2
U3310Z1,"Neratovice,Dům kultury",50.25872,14.515129,0,,0
U1971Z2,"Neratovice,III.ZŠ",50.254644,14.51189,0,,2
U3308Z1,"Neratovice,Byškovická",50.255629,14.496879,0,,0
U2334Z1,"Neratovice,Byškovice",50.25407,14.494698,0,,0
U2343Z1,"Kojetice,Rozc.",50.236306,14.494506,0,,0
U1960Z2,"Kojetice,Tůmovka",50.229268,14.494554,0,,0
U1959Z2,"Předboj,Rozc.",50.224044,14.495134,0,,0
U1958Z2,"Zlonín,Rozc.",50.21029,14.498902,0,,0
U1308Z2,"Líbeznice,II",50.194981,14.495959,0,,0
U1807Z2,"Líbeznice,I",50.189726,14.493584,0,,0
U1806Z2,"Bořanovice",50.176755,14.484266,0,,0
U1976Z2,"Na Boleslavce",50.170171,14.483781,0,,0
U1393Z2,"K Letňanům",50.14424,14.484433,0,,0
U78Z5,"Ládví",50.126218,14.469286,0,,0
U1393Z1,"K Letňanům",50.143509,14.484066,0,,0
U1976Z1,"Na Boleslavce",50.169344,14.484057,0,,0
U1806Z1,"Bořanovice",50.177235,14.48446,0,,0
U1807Z1,"Líbeznice,I",50.19055,14.494021,0,,0
U1308Z1,"Líbeznice,II",50.194918,14.4963,0,,0
U1958Z1,"Zlonín,Rozc.",50.211098,14.49959,0,,0
U1959Z1,"Předboj,Rozc.",50.225048,14.495109,0,,0
U1960Z1,"Kojetice,Tůmovka",50.229536,14.494678,0,,0
U2343Z2,"Kojetice,Rozc.",50.236762,14.494674,0,,0
U2334Z2,"Neratovice,Byškovice",50.254401,14.494975,0,,0
U3308Z2,"Neratovice,Byškovická",50.255609,14.496488,0,,0
U1971Z1,"Neratovice,III.ZŠ",50.254765,14.512062,0,,2
U3310Z2,"Neratovice,Dům kultury",50.259089,14.514029,0,,0
U2335Z1,"Neratovice,U Vojtěcha",50.261356,14.50735,0,,0
U1974Z1,"Libiš,Aut.st.",50.26522,14.510992,0,,0
U3311Z1,"Libiš,U Slávisty",50.268199,14.507129,0,,0
U1964Z1,"Libiš,Samoobsluha",50.274133,14.502641,0,,0
U1955Z1,"Libiš,Obec",50.277174,14.500521,0,,0
U1785Z3,"Obříství,Štěpánský most",50.288016,14.495645,0,,0
U1785Z2,"Obříství,Štěpánský most",50.289931,14.494372,0,,0
U1784Z2,"Obříství",50.295239,14.477662,0,,0
U1784Z1,"Obříství",50.295262,14.477502,0,,0
U1785Z1,"Obříství,Štěpánský most",50.289574,14.494675,0,,0
U1785Z4,"Obříství,Štěpánský most",50.287936,14.495454,0,,0
U1955Z2,"Libiš,Obec",50.277234,14.500374,0,,0
U1964Z2,"Libiš,Samoobsluha",50.274501,14.502181,0,,0
U3311Z2,"Libiš,U Slávisty",50.269109,14.506479,0,,0
U1974Z2,"Libiš,Aut.st.",50.265222,14.510511,0,,0
U2335Z2,"Neratovice,U Vojtěcha",50.261242,14.507566,0,,0
U1783Z2,"Obříství,Dušníky",50.297238,14.468836,0,,0
U2342Z2,"Chlumín",50.289209,14.448949,0,,0
U2342Z1,"Chlumín",50.288691,14.449708,0,,0
U1783Z1,"Obříství,Dušníky",50.297158,14.469052,0,,0
U1774Z2,"Zálezlice",50.307733,14.437754,0,,0
U1773Z2,"Zálezlice,Kozárovice",50.311284,14.424976,0,,0
U1773Z1,"Zálezlice,Kozárovice",50.31109,14.424924,0,,0
U1774Z1,"Zálezlice",50.307591,14.437855,0,,0
U1305Z1,"Neratovice,Žel.st.",50.262218,14.517333,0,,0
U2345Z2,"Kojetice,Žel.st.",50.237459,14.498614,0,,0
U2330Z2,"Předboj",50.22601,14.47799,0,,0
U2266Z1,"Veliká Ves",50.241865,14.454965,0,,0
U2222Z2,"Odolena Voda,Dolní náměstí",50.233125,14.411271,0,,0
U2344Z1,"Odolena Voda,U Školy",50.228606,14.414723,0,,0
U2215Z3,"Odolena Voda,Závod",50.220065,14.408265,0,,2
U2330Z1,"Předboj",50.22599,14.478323,0,,0
U2345Z1,"Kojetice,Žel.st.",50.237567,14.499541,0,,0
U2220Z1,"Odolena Voda,U Klubu",50.22867,14.411576,0,,0
U2221Z1,"Odolena Voda,Dolínek,Vodolská",50.227792,14.421085,0,,0
U2222Z1,"Odolena Voda,Dolní náměstí",50.233269,14.411201,0,,0
U3307Z1,"Neratovice,Bří Čapků",50.255869,14.515799,0,,0
U3306Z1,"Neratovice,Školní",50.254849,14.518139,0,,0
U3309Z1,"Neratovice,Byškovice,Družstevní",50.255119,14.494628,0,,0
U3352Z1,"Neratovice,Byškovice,Větrná",50.252709,14.488939,0,,0
U3353Z1,"Neratovice,Horňátky",50.247179,14.474389,0,,0
U2267Z1,"Neratovice,Korycany",50.254181,14.451772,0,,0
U2267Z2,"Neratovice,Korycany",50.254535,14.451999,0,,0
U3352Z2,"Neratovice,Byškovice,Větrná",50.252649,14.488979,0,,0
U3309Z2,"Neratovice,Byškovice,Družstevní",50.255039,14.494739,0,,0
U2331Z2,"Zlonín",50.217216,14.508104,0,,0
U1309Z1,"Líbeznice,Škola",50.195311,14.49913,0,,0
U3316Z2,"Liběchov",50.408089,14.44668,0,,0
U3315Z2,"Liběchov,Malý Liběchov",50.403049,14.450089,0,,0
U3314Z2,"Mělník,Vehlovice",50.392119,14.462949,0,,0
U3313Z2,"Mělník,Mlazice,U Závor",50.385669,14.463129,0,,0
U3312Z2,"Mělník,Mlazice,Kam.šraňk",50.379629,14.465269,0,,0
U1798Z2,"Mělník,Mlazice,Žel.zast.",50.37451,14.466745,0,,0
U1797Z2,"Mělník,Záv.Loděnice",50.369606,14.465284,0,,0
U1796Z2,"Mělník,Pšovka",50.3623,14.468511,0,,0
U1795Z2,"Mělník,Podolí,Nem.",50.358294,14.473222,0,,0
U1794Z2,"Mělník,Podolí,Pivovar",50.353524,14.48202,0,,0
U1793Z1,"Mělník,Aut.st.",50.350199,14.488739,0,,2
U3336Z2,"Mělník,Fibichova",50.350449,14.478759,0,,0
U3335Z2,"Mělník,Poliklinika",50.347599,14.483009,0,,0
U1792Z1,"Mělník,U Hřiště",50.34448,14.486421,0,,2
U1791Z2,"Mělník,Cukrovar",50.340077,14.491947,0,,2
U1790Z2,"Mělník,U Nováků",50.331962,14.497728,0,,0
U1789Z2,"Kly,Vinice",50.32119,14.506222,0,,0
U1788Z2,"Kly,Lom",50.314262,14.514803,0,,0
U1787Z1,"Kly,Krausovna",50.308857,14.515487,0,,0
U1786Z2,"Kly,Větrušice",50.301324,14.510987,0,,0
U1972Z2,"Libiš",50.275089,14.495729,0,,2
U1963Z2,"Libiš,Na Staré štaci",50.267899,14.495799,0,,2
U78Z6,"Ládví",50.126187,14.468814,0,,0
U1963Z1,"Libiš,Na Staré štaci",50.268109,14.495959,0,,2
U1972Z1,"Libiš",50.275879,14.495929,0,,2
U1786Z1,"Kly,Větrušice",50.30137,14.511365,0,,0
U1787Z2,"Kly,Krausovna",50.308582,14.515181,0,,0
U1788Z1,"Kly,Lom",50.314251,14.514978,0,,0
U1789Z1,"Kly,Vinice",50.321568,14.506131,0,,0
U1790Z1,"Mělník,U Nováků",50.332831,14.49695,0,,0
U1791Z1,"Mělník,Cukrovar",50.34036,14.491787,0,,2
U1792Z2,"Mělník,U Hřiště",50.343541,14.487727,0,,2
U3335Z1,"Mělník,Poliklinika",50.346359,14.484579,0,,0
U3336Z1,"Mělník,Fibichova",50.350339,14.478839,0,,0
U1793Z3,"Mělník,Aut.st.",50.350499,14.488754,0,,2
U1794Z1,"Mělník,Podolí,Pivovar",50.353588,14.482181,0,,0
U1795Z1,"Mělník,Podolí,Nem.",50.357875,14.474261,0,,0
U1796Z1,"Mělník,Pšovka",50.362785,14.468309,0,,0
U1797Z1,"Mělník,Záv.Loděnice",50.371145,14.465949,0,,0
U1798Z1,"Mělník,Mlazice,Žel.zast.",50.374205,14.466778,0,,0
U3312Z1,"Mělník,Mlazice,Kam.šraňk",50.380399,14.465079,0,,0
U3313Z1,"Mělník,Mlazice,U Závor",50.385899,14.463169,0,,0
U3314Z1,"Mělník,Vehlovice",50.392299,14.463009,0,,0
U3315Z1,"Liběchov,Malý Liběchov",50.403179,14.450109,0,,0
U3316Z1,"Liběchov",50.408389,14.446819,0,,0
U3317Z1,"Liběchov,Žel.st.",50.412529,14.44042,0,,0
U3320Z1,"Liběchov,Ješovice,Rozc.",50.428899,14.41499,0,,0
U3321Z1,"Štětí,Počeplice",50.431659,14.39515,0,,0
U3322Z1,"Štětí,sídliště",50.449709,14.37965,0,,0
U3323Z1,"Štětí,hotelový dům",50.456169,14.38267,0,,0
U3324Z1,"Štětí,aut.nádr.",50.456419,14.37121,0,,0
U3324Z2,"Štětí,aut.nádr.",50.456229,14.37086,0,,0
U3323Z2,"Štětí,hotelový dům",50.456019,14.38272,0,,0
U3322Z2,"Štětí,sídliště",50.449759,14.37947,0,,0
U3321Z2,"Štětí,Počeplice",50.431489,14.39535,0,,0
U3320Z2,"Liběchov,Ješovice,Rozc.",50.428709,14.4151,0,,0
U3317Z2,"Liběchov,Žel.st.",50.412449,14.440379,0,,0
U1793Z7,"Mělník,Aut.st.",50.350659,14.489119,0,,2
U4701Z1,"Dolní Beřkovice,Posadovice",50.366454,14.451183,0,,2
U4702Z1,"Dolní Beřkovice,Vliněves",50.373728,14.449609,0,,2
U4703Z1,"Dolní Beřkovice,Cukrovar",50.386439,14.45136,0,,2
U4704Z1,"Dolní Beřkovice",50.392581,14.451824,0,,2
U4705Z1,"Horní Počaply,Křivenice",50.409341,14.429924,0,,2
U4706Z1,"Horní Počaply,Porobeton",50.412019,14.426122,0,,2
U4707Z1,"Horní Počaply,Elektrárna II",50.414962,14.421275,0,,2
U4708Z1,"Horní Počaply,Elektrárna I",50.417045,14.411403,0,,2
U4709Z2,"Horní Počaply",50.424711,14.388691,0,,2
U4707Z2,"Horní Počaply,Elektrárna II",50.414871,14.421065,0,,2
U4706Z2,"Horní Počaply,Porobeton",50.412178,14.425515,0,,2
U4705Z2,"Horní Počaply,Křivenice",50.409669,14.429048,0,,2
U4704Z2,"Dolní Beřkovice",50.391449,14.451959,0,,2
U4703Z2,"Dolní Beřkovice,Cukrovar",50.386753,14.451188,0,,2
U4702Z2,"Dolní Beřkovice,Vliněves",50.373754,14.449356,0,,2
U4701Z2,"Dolní Beřkovice,Posadovice",50.366229,14.451059,0,,2
U1793Z12,"Mělník,Aut.st.",50.350689,14.488399,0,,2
U3318Z1,"Liběchov,Ješovice",50.431749,14.42552,0,,0
U3319Z1,"Liběchov,Ješovice,U Lípy",50.432349,14.43169,0,,0
U1793Z5,"Mělník,Aut.st.",50.350659,14.489289,0,,2
U4441Z1,"Cítov",50.371672,14.399226,0,,2
U4728Z1,"Cítov,Roudnická",50.373825,14.389753,0,,2
U4712Z1,"Kostomlaty p.Řípem,rozc.",50.387435,14.33706,0,,2
U4713Z1,"Krabčice",50.405279,14.301546,0,,2
U4714Z1,"Krabčice,Vesce,rozc.1.0",50.410872,14.288408,0,,2
U4715Z1,"Roudnice n.L.,Čihadla",50.419382,14.266105,0,,2
U4716Z1,"Roudnice n.L.,Purkyňovo nám.",50.422726,14.254754,0,,2
U4717Z1,"Roudnice n.L.,aut.nádr.",50.424165,14.260473,0,,2
U4717Z2,"Roudnice n.L.,aut.nádr.",50.424152,14.259994,0,,2
U4716Z2,"Roudnice n.L.,Purkyňovo nám.",50.422805,14.254556,0,,2
U4715Z2,"Roudnice n.L.,Čihadla",50.419361,14.265683,0,,2
U4714Z2,"Krabčice,Vesce,rozc.1.0",50.41072,14.288481,0,,2
U4713Z2,"Krabčice",50.405125,14.301379,0,,2
U4712Z2,"Kostomlaty p.Řípem,rozc.",50.3873,14.336949,0,,2
U4728Z2,"Cítov,Roudnická",50.373618,14.389713,0,,2
U4441Z2,"Cítov",50.371555,14.399186,0,,2
U1793Z4,"Mělník,Aut.st.",50.350499,14.489299,0,,2
U3328Z1,"Mělník,Rousovice",50.343159,14.501009,0,,0
U3327Z1,"Mělník,Mladoboleslavská",50.340899,14.507219,0,,0
U3326Z3,"Velký Borek,Skuhrov",50.3391,14.512223,0,,0
U9162Z1,"Malý Újezd",50.331202,14.533005,0,,2
U9164Z1,"Malý Újezd,Vavřineč",50.323963,14.550727,0,,2
U9165Z1,"Liblice",50.312739,14.590943,0,,2
U9166Z2,"Byšice",50.31095,14.606344,0,,2
U9174Z1,"Mělnické Vtelno,Vysoká Libeň",50.346717,14.668792,0,,2
U9175Z1,"Mělnické Vtelno,Radouň",50.348199,14.677759,0,,2
U9176Z1,"Mělnické Vtelno",50.352507,14.695195,0,,2
U9176Z2,"Mělnické Vtelno",50.352642,14.695082,0,,2
U9175Z2,"Mělnické Vtelno,Radouň",50.34837,14.677786,0,,2
U9174Z2,"Mělnické Vtelno,Vysoká Libeň",50.346771,14.668552,0,,2
U9166Z1,"Byšice",50.31095,14.606344,0,,2
U9165Z2,"Liblice",50.312946,14.590927,0,,2
U9164Z2,"Malý Újezd,Vavřineč",50.324152,14.550782,0,,2
U3326Z4,"Velký Borek,Skuhrov",50.33928,14.512319,0,,0
U3328Z2,"Mělník,Rousovice",50.343299,14.500779,0,,0
U9295Z1,"Bezno",50.367181,14.794934,0,,2
U9296Z1,"Jizerní Vtelno",50.369192,14.852385,0,,2
U9297Z1,"Jizerní Vtelno,Viadukt",50.371141,14.865114,0,,2
U9298Z1,"Písková Lhota,Zámostí",50.373666,14.872852,0,,2
U9299Z1,"Mladá Boleslav,Čejetičky,Most",50.40497,14.891856,0,,2
U9300Z1,"Mladá Boleslav,AKUMA",50.407098,14.898843,0,,2
U3388Z1,"Mladá Boleslav,Viničná",50.409845,14.919609,0,,0
U3389Z1,"Mladá Boleslav,U Sportu",50.412976,14.909776,0,,0
U2987Z30,"Mladá Boleslav,Aut.st.",50.420507,14.916726,0,,0
U2987Z27,"Mladá Boleslav,Aut.st.",50.419914,14.916938,0,,0
U9772Z1,"Mladá Boleslav,9.května u parkoviště",50.412147,14.905149,0,,0
U9300Z2,"Mladá Boleslav,AKUMA",50.407197,14.898603,0,,2
U9299Z2,"Mladá Boleslav,Čejetičky,Most",50.405033,14.891589,0,,2
U9298Z2,"Písková Lhota,Zámostí",50.373891,14.872824,0,,2
U9297Z2,"Jizerní Vtelno,Viadukt",50.371302,14.865071,0,,2
U9296Z2,"Jizerní Vtelno",50.369101,14.851556,0,,2
U9295Z2,"Bezno",50.36701,14.79478,0,,2
U4709Z1,"Horní Počaply",50.424688,14.389437,0,,2
U2990Z1,"Horní Počaply,žel.st.",50.422448,14.385667,0,,2
U4711Z1,"Bechlín,ObÚ",50.416395,14.340806,0,,2
U4711Z2,"Bechlín,ObÚ",50.416172,14.341231,0,,2
U2990Z2,"Horní Počaply,žel.st.",50.422414,14.386075,0,,2
U4700Z2,"Hořín,Brozánky,Staré Brozánky",50.352589,14.460293,0,,2
U4383Z1,"Hořín,Brozánky",50.349333,14.459249,0,,2
U4384Z1,"Býkev",50.347166,14.416799,0,,2
U4385Z1,"Býkev,Jenišovice",50.347066,14.401533,0,,2
U4372Z2,"Spomyšl,U Lávky",50.335982,14.367416,0,,2
U4371Z2,"Spomyšl",50.334116,14.360549,0,,2
U4376Z1,"Vraňany,Mlčechvosty",50.318649,14.339899,0,,2
U4363Z1,"Nová Ves,Rozc.",50.308749,14.314283,0,,2
U4364Z2,"Nová Ves",50.313066,14.3099,0,,2
U2829Z1,"Nová Ves,Nové Ouholice",50.302816,14.316849,0,,2
U4360Z1,"Nelahozeves,Rozc. Staré Ouholice",50.284516,14.313599,0,,2
U4247Z2,"Nová Ves,Miřejovice,Most",50.280939,14.315899,0,,0
U2346Z1,"Veltrusy",50.271879,14.324229,0,,0
U2231Z1,"Kralupy n.Vlt.,Kaučuk",50.255369,14.320539,0,,0
U2235Z1,"Kralupy n.Vlt.,Lobeček",50.247189,14.316509,0,,0
U2236Z3,"Kralupy n.Vlt.,Žel.st.",50.239399,14.313089,0,,0
U2235Z2,"Kralupy n.Vlt.,Lobeček",50.247109,14.316119,0,,0
